0.58,0.77,0.37,0.4,0.91,0.77,0.05,0.51,0.12,16426,0.0
0.58,0.77,0.37,0.41,0.91,0.77,0.06,0.51,0.12,16533,0.0
0.58,0.76,0.37,0.4,0.91,0.77,0.06,0.51,0.12,16162,0.001008749008178711
0.59,0.76,0.37,0.4,0.91,0.77,0.06,0.51,0.12,16257,0.001008749008178711
0.58,0.76,0.37,0.4,0.9,0.77,0.06,0.51,0.12,16016,0.0020079612731933594
0.59,0.77,0.37,0.4,0.9,0.77,0.06,0.5,0.12,16087,0.0020079612731933594
0.59,0.77,0.37,0.41,0.91,0.77,0.06,0.51,0.12,16032,0.0020079612731933594
0.58,0.77,0.37,0.4,0.91,0.77,0.06,0.51,0.12,15813,0.0030248165130615234
0.58,0.77,0.37,0.4,0.91,0.77,0.06,0.51,0.12,15770,0.0030248165130615234
0.58,0.77,0.37,0.41,0.91,0.77,0.06,0.51,0.12,15605,0.0030248165130615234
0.58,0.78,0.37,0.41,0.91,0.77,0.06,0.51,0.12,15884,0.0040247440338134766
0.58,0.77,0.37,0.4,0.91,0.77,0.06,0.51,0.12,16035,0.0040247440338134766
0.59,0.77,0.37,0.4,0.9,0.77,0.06,0.51,0.12,15650,0.0040247440338134766
0.58,0.77,0.37,0.4,0.91,0.77,0.05,0.51,0.12,15411,0.00502467155456543
0.58,0.77,0.37,0.4,0.91,0.77,0.06,0.51,0.12,15934,0.00502467155456543
0.58,0.78,0.36,0.4,0.91,0.77,0.06,0.51,0.12,16465,0.00502467155456543
0.58,0.78,0.37,0.4,0.91,0.77,0.06,0.52,0.12,16014,0.0060923099517822266
0.58,0.77,0.37,0.39,0.91,0.77,0.06,0.52,0.12,15717,0.0060923099517822266
0.58,0.77,0.36,0.4,0.91,0.77,0.06,0.51,0.12,16058,0.0060923099517822266
0.58,0.77,0.37,0.4,0.91,0.77,0.06,0.52,0.12,16181,0.007165193557739258
0.58,0.77,0.37,0.4,0.91,0.77,0.06,0.51,0.12,15998,0.007165193557739258
0.58,0.77,0.37,0.4,0.91,0.77,0.06,0.51,0.12,15827,0.008148908615112305
0.58,0.77,0.37,0.4,0.91,0.77,0.06,0.52,0.12,15958,0.008148908615112305
0.58,0.77,0.37,0.4,0.91,0.76,0.06,0.51,0.12,15927,0.008148908615112305
0.58,0.78,0.37,0.41,0.91,0.76,0.05,0.52,0.12,15754,0.009148597717285156
0.58,0.78,0.37,0.4,0.9,0.77,0.06,0.52,0.12,15761,0.009148597717285156
0.58,0.77,0.37,0.4,0.91,0.76,0.06,0.51,0.12,15436,0.009148597717285156
0.58,0.78,0.37,0.4,0.91,0.77,0.06,0.52,0.12,15827,0.01016545295715332
0.59,0.78,0.37,0.4,0.91,0.77,0.06,0.51,0.12,15702,0.01016545295715332
0.58,0.77,0.37,0.4,0.9,0.77,0.06,0.51,0.12,15529,0.01016545295715332
0.59,0.77,0.37,0.41,0.9,0.77,0.05,0.51,0.12,15932,0.011358261108398438
0.58,0.77,0.36,0.4,0.9,0.77,0.06,0.51,0.12,16159,0.011358261108398438
0.58,0.78,0.36,0.41,0.9,0.76,0.06,0.51,0.12,16218,0.011358261108398438
0.59,0.77,0.37,0.41,0.9,0.77,0.06,0.51,0.12,15951,0.01237034797668457
0.58,0.77,0.36,0.4,0.9,0.77,0.06,0.51,0.12,16048,0.01237034797668457
0.59,0.77,0.36,0.4,0.91,0.77,0.06,0.51,0.12,16043,0.01237034797668457
0.58,0.78,0.36,0.4,0.91,0.77,0.06,0.51,0.12,16216,0.013387203216552734
0.58,0.77,0.36,0.4,0.9,0.77,0.06,0.5,0.12,16253,0.013387203216552734
0.57,0.77,0.36,0.39,0.9,0.77,0.06,0.51,0.12,15560,0.013387203216552734
0.57,0.77,0.36,0.39,0.91,0.77,0.06,0.51,0.12,16003,0.014387130737304688
0.58,0.77,0.36,0.4,0.91,0.76,0.05,0.51,0.12,15988,0.014387130737304688
0.56,0.77,0.36,0.39,0.9,0.77,0.06,0.51,0.12,15915,0.014387130737304688
0.56,0.77,0.36,0.39,0.9,0.77,0.06,0.51,0.12,15814,0.015387296676635742
